parsed_moment,title,url,company,posted_date,required_education
Wed May 12 02:34:17 2021,"Scientific Director, Neuroscience",https://www.biospace.com/job/2297417/scientific-director-neuroscience/,AbbVie,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:17 2021,"Associate Medical Director, Immunology Development",https://www.biospace.com/job/2297422/associate-medical-director-immunology-development/,AbbVie,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:17 2021,"Clinical Sales Representative - Boise, ID",https://www.biospace.com/job/2297421/clinical-sales-representative-boise-id/,AbbVie,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:17 2021,"Medical Director, Immunology Development",https://www.biospace.com/job/2297423/medical-director-immunology-development/,AbbVie,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:17 2021,"Senior Manager, Regulatory Affairs Advertising and Promotion",https://www.biospace.com/job/2297424/senior-manager-regulatory-affairs-advertising-and-promotion/,AbbVie,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:18 2021,"Senior, Clinical Safety Analyst",https://www.biospace.com/job/2297425/senior-clinical-safety-analyst/,AbbVie,"May 11, 2021",Associate Degree
Wed May 12 02:34:18 2021,"Associate Director, Regulatory Advertising and Promotion",https://www.biospace.com/job/2297427/associate-director-regulatory-advertising-and-promotion/,AbbVie,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:18 2021,"R&D Tech II, Histology",https://www.biospace.com/job/2297428/r-and-d-tech-ii-histology/,AbbVie,"May 11, 2021",High School or equivalent
Wed May 12 02:34:18 2021,Clinical Safety Analyst,https://www.biospace.com/job/2297426/clinical-safety-analyst/,AbbVie,"May 11, 2021",Associate Degree
Wed May 12 02:34:18 2021,Temp- Clinical Study Specialist,https://www.biospace.com/job/2297461/temp-clinical-study-specialist/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:18 2021,"Associate Scientific Director, Global Medical Affairs Hematology/Oncology",https://www.biospace.com/job/2297429/associate-scientific-director-global-medical-affairs-hematology-oncology/,AbbVie,"May 11, 2021",Masters Degree/MBA
Wed May 12 02:34:18 2021,Principal Statistical Programmer,https://www.biospace.com/job/2297462/principal-statistical-programmer/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:18 2021,"District Manager-Field Access, Immunology - South East",https://www.biospace.com/job/2297463/district-manager-field-access-immunology-south-east/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:18 2021,Temp - Clinical Study Specialist,https://www.biospace.com/job/2297467/temp-clinical-study-specialist/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:18 2021,Senior Statistical Programmer,https://www.biospace.com/job/2297468/senior-statistical-programmer/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:18 2021,R&D Specialist,https://www.biospace.com/job/2297465/r-and-d-specialist/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Masters Degree/MBA
Wed May 12 02:34:18 2021,QA Specialist (External Filling),https://www.biospace.com/job/2297464/qa-specialist-external-filling-/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:18 2021,QA Specialist (Record Review),https://www.biospace.com/job/2297466/qa-specialist-record-review-/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:18 2021,Senior Medical Writer,https://www.biospace.com/job/2297471/senior-medical-writer/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:18 2021,Temp - R&D Associate (Immuno-Oncology),https://www.biospace.com/job/2297470/temp-r-and-d-associate-immuno-oncology-/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:18 2021,"Thought Leader Liaison, Oncology TLL (Skin) - West",https://www.biospace.com/job/2297472/thought-leader-liaison-oncology-tll-skin-west/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:19 2021,"Exec. Director, Medical Affairs (General Medicine/Infectious Disease)",https://www.biospace.com/job/2297479/exec-director-medical-affairs-general-medicine-infectious-disease-/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:19 2021,"VP, Medical Affairs - Hematology",https://www.biospace.com/job/2297473/vp-medical-affairs-hematology/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:19 2021,"Medical Science Liaison, Facial Aesthetics (North Los Angeles and Central Valley)",https://www.biospace.com/job/2297474/medical-science-liaison-facial-aesthetics-north-los-angeles-and-central-valley-/,AbbVie,"May 11, 2021",Doctorate/PHD/MD
Wed May 12 02:34:19 2021,"Manager, Regulatory Affairs",https://www.biospace.com/job/2297477/manager-regulatory-affairs/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:19 2021,"Process Development Associate I, Bioreactor Development",https://www.biospace.com/job/2297476/process-development-associate-i-bioreactor-development/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:19 2021,"Process Development Associate II, Purification Development",https://www.biospace.com/job/2297475/process-development-associate-ii-purification-development/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:19 2021,Clinical Imaging Operations Manager,https://www.biospace.com/job/2297478/clinical-imaging-operations-manager/,"Regeneron Pharmaceuticals, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:19 2021,Senior Scientist I Engineering,https://www.biospace.com/job/2297480/senior-scientist-i-engineering/,AbbVie,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:19 2021,"Scientist, Cellular Therapy",https://www.biospace.com/job/2297489/scientist-cellular-therapy/,Obsidian Therapeutics,"May 11, 2021",Associate Degree
Wed May 12 02:34:19 2021,"Research Associate, Cellular Therapy",https://www.biospace.com/job/2297488/research-associate-cellular-therapy/,Obsidian Therapeutics,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:19 2021,"Associate Scientist, Cellular Therapy",https://www.biospace.com/job/2297487/associate-scientist-cellular-therapy/,Obsidian Therapeutics,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:20 2021,"Scientist, Protein Engineering, Discovery",https://www.biospace.com/job/2297491/scientist-protein-engineering-discovery/,Obsidian Therapeutics,"May 11, 2021",Doctorate/PHD/MD
Wed May 12 02:34:20 2021,"Scientist, Cell Engineering, Discovery",https://www.biospace.com/job/2297490/scientist-cell-engineering-discovery/,Obsidian Therapeutics,"May 11, 2021",Doctorate/PHD/MD
Wed May 12 02:34:20 2021,"Senior Associate, Bioinformatics/Computational Biology, Discovery",https://www.biospace.com/job/2297492/senior-associate-bioinformatics-computational-biology-discovery/,Obsidian Therapeutics,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:20 2021,"Senior Research Associate, In Vivo Pharmacology",https://www.biospace.com/job/2297493/senior-research-associate-in-vivo-pharmacology/,Obsidian Therapeutics,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:20 2021,"Senior Scientist, Analytical Development",https://www.biospace.com/job/2297494/senior-scientist-analytical-development/,Obsidian Therapeutics,"May 11, 2021",Doctorate/PHD/MD
Wed May 12 02:34:20 2021,"Principal Scientist, Cell Therapy Process Development",https://www.biospace.com/job/2297495/principal-scientist-cell-therapy-process-development/,Obsidian Therapeutics,"May 11, 2021",Doctorate/PHD/MD
Wed May 12 02:34:20 2021,Director /Sr. Director Quality Assurance (Small Molecule Quality Operations),https://www.biospace.com/job/2297499/director-sr-director-quality-assurance-small-molecule-quality-operations-/,"Arcus Biosciences, Inc.","May 11, 2021",Doctorate/PHD/MD
Wed May 12 02:34:20 2021,"Director, Scientific Communications",https://www.biospace.com/job/2297500/director-scientific-communications/,Avanir Pharmaceuticals,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:20 2021,Associate Director/Director Quality Assurance (Antibody Quality Operations),https://www.biospace.com/job/2297498/associate-director-director-quality-assurance-antibody-quality-operations-/,"Arcus Biosciences, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:20 2021,"Program Manager, Clinical Development",https://www.biospace.com/job/2297501/program-manager-clinical-development/,Avidity Biosciences,"May 11, 2021",Doctorate/PHD/MD
Wed May 12 02:34:20 2021,"Director, Formulation, CMC and Manufacturing",https://www.biospace.com/job/2297505/director-formulation-cmc-and-manufacturing/?LinkSource=PremiumListing,XYON Health Inc.,"May 11, 2021",Doctorate/PHD/MD
Wed May 12 02:34:20 2021,"Associate Director, Platform Biology-Early Target Discovery",https://www.biospace.com/job/2297503/associate-director-platform-biology-early-target-discovery/,"Black Diamond Therapeutics, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:20 2021,Sr. Specialty Rep - Kansas City (West),https://www.biospace.com/job/2297526/sr-specialty-rep-kansas-city-west-/,Amgen,"May 11, 2021",High School or equivalent
Wed May 12 02:34:20 2021,"District Sales Manager - Cardiovascular -Pittsburgh, PA",https://www.biospace.com/job/2297525/district-sales-manager-cardiovascular-pittsburgh-pa/,Amgen,"May 11, 2021",High School or equivalent
Wed May 12 02:34:20 2021,Associate Scientist - Bioanalytical Sciences,https://www.biospace.com/job/2297524/associate-scientist-bioanalytical-sciences/,Amgen,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:21 2021,Grad Intern - R&D (Medical Affairs/ Medical Communications),https://www.biospace.com/job/2297527/grad-intern-r-and-d-medical-affairs-medical-communications-/,Amgen,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:21 2021,Marketing Manager Out of Pocket Support,https://www.biospace.com/job/2297534/marketing-manager-out-of-pocket-support/,Amgen,"May 11, 2021",High School or equivalent
Wed May 12 02:34:21 2021,Sr Specialty Rep Inflammation- North West Arksansas,https://www.biospace.com/job/2297532/sr-specialty-rep-inflammation-north-west-arksansas/,Amgen,"May 11, 2021",High School or equivalent
Wed May 12 02:34:21 2021,Biostatistics Manager,https://www.biospace.com/job/2297533/biostatistics-manager/,Amgen,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:21 2021,"Research Associate II, Biologics Analytical Development",https://www.biospace.com/job/2297545/research-associate-ii-biologics-analytical-development/,Nektar Therapeutics,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:21 2021,"Manager, Regulatory Affairs",https://www.biospace.com/job/2297550/manager-regulatory-affairs/,Pulse Biosciences,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:21 2021,Specialist IS Business Systems Analyst,https://www.biospace.com/job/2297531/specialist-is-business-systems-analyst/,Amgen,"May 11, 2021",High School or equivalent
Wed May 12 02:34:21 2021,"Research Associate/Senior Research Associate, Discovery Biology",https://www.biospace.com/job/2297552/research-associate-senior-research-associate-discovery-biology/,Nurix Therapeutics,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:21 2021,Executive Assistant (Quality Assurance),https://www.biospace.com/job/2297544/executive-assistant-quality-assurance-/,Nektar Therapeutics,"May 11, 2021",Associate Degree
Wed May 12 02:34:21 2021,Principal Scientist - Computational Protein Scientist,https://www.biospace.com/job/2297535/principal-scientist-computational-protein-scientist/,Amgen,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:21 2021,Senior Software QA Engineer,https://www.biospace.com/job/2297551/senior-software-qa-engineer/,Pulse Biosciences,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:21 2021,Staff Research Scientist - Weinberger Lab,https://www.biospace.com/job/2297558/staff-research-scientist-weinberger-lab/,Gladstone Institutes,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:21 2021,"Senior Quality Engineer, Electrical System",https://www.biospace.com/job/2297553/senior-quality-engineer-electrical-system/,Pulse Biosciences,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:21 2021,Paralegal/Senior Paralegal,https://www.biospace.com/job/2297555/paralegal-senior-paralegal/,Nurix Therapeutics,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:22 2021,Purification Lab Contractor,https://www.biospace.com/job/2297557/purification-lab-contractor/,Nurix Therapeutics,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:22 2021,Faculty Position - Gladstone-UCSF Institute of Genomic Immunology,https://www.biospace.com/job/2297560/faculty-position-gladstone-ucsf-institute-of-genomic-immunology/,Gladstone Institutes,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:22 2021,Research Associate/Senior Research Associate - Weinberger Lab,https://www.biospace.com/job/2297561/research-associate-senior-research-associate-weinberger-lab/,Gladstone Institutes,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:22 2021,Faculty Position - Bioengineering and Therapeutic Sciences,https://www.biospace.com/job/2297559/faculty-position-bioengineering-and-therapeutic-sciences/,Gladstone Institutes,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:22 2021,Director Cell Production Process and Development,https://www.biospace.com/job/2284618/director-cell-production-process-and-development/,Aurion Biotech,"Apr 20, 2021",Masters Degree/MBA
Wed May 12 02:34:22 2021,"NGS Lab Technician, PathoQuest, Inc.",https://www.biospace.com/job/2298001/ngs-lab-technician-pathoquest-inc-/,PathoQuest,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:22 2021,Scientific Collaboration Director - Riverway Discoveries,https://www.biospace.com/job/2285169/scientific-collaboration-director-riverway-discoveries/?LinkSource=PremiumListing,,"Apr 21, 2021",Doctorate/PHD/MD
Wed May 12 02:34:22 2021,Director Bioengineering and Delivery,https://www.biospace.com/job/2284622/director-bioengineering-and-delivery/,Aurion Biotech,"Apr 20, 2021",Masters Degree/MBA
Wed May 12 02:34:22 2021,Head Of Pathology,https://www.biospace.com/job/2298014/head-of-pathology/?LinkSource=PremiumListing,Altasciences,"May 11, 2021",Doctorate/PHD/MD
Wed May 12 02:34:22 2021,"Senior Manufacturing Technician, Biologics Operations Upstream and Downstream",https://www.biospace.com/job/2298008/senior-manufacturing-technician-biologics-operations-upstream-and-downstream/,Eisai Inc.,"May 11, 2021",Other
Wed May 12 02:34:23 2021,Client Manager,https://www.biospace.com/job/2298025/client-manager/,Altasciences,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:23 2021,"Senior Manager/Associate Director, Key Customer Marketing - Prostate Cancer",https://www.biospace.com/job/2298042/senior-manager-associate-director-key-customer-marketing-prostate-cancer/,Myovant Sciences,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:23 2021,Clinical Trial Manager Associate,https://www.biospace.com/job/2298038/clinical-trial-manager-associate/,Myovant Sciences,"May 11, 2021",Associate Degree
Wed May 12 02:34:23 2021,"Sr. Regulatory Affairs Associate, Liaison (Oncology)",https://www.biospace.com/job/2298039/sr-regulatory-affairs-associate-liaison-oncology-/,"Gilead Sciences, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:23 2021,ERP Operations Lead,https://www.biospace.com/job/2298041/erp-operations-lead/,"Gilead Sciences, Inc.","May 11, 2021",Bachelors Degree
Wed May 12 02:34:23 2021,"Senior Manager/Associate Director, Key Customer Marketing - Prostate Cancer",https://www.biospace.com/job/2298044/senior-manager-associate-director-key-customer-marketing-prostate-cancer/,Myovant Sciences,"May 11, 2021",Bachelors Degree
Wed May 12 02:34:23 2021,"Associate Director, Regulatory Affairs, Liaison (Oncology)",https://www.biospace.com/job/2298047/associate-director-regulatory-affairs-liaison-oncology-/,"Gilead Sciences, Inc.","May 11, 2021",Bachelors Degree
